job_id,job_title,date,company_name,country,country_code,region,field,full_description
1201185,İnşaat Mühendisi,,EMAY ULUSLARARASI MÜHENDİSLİK VE MÜŞAVİRLİK A.Ş,Turkey,TR,Ankara - Çankaya,Other/Undefined,"İş Tanımı Firmamızın, Ankara Teknik Ofisinde görevlendirilmek üzere İnşaat  Mühendisi takım arkadaşı aramaktayız. Aranan Nitelikler Üniversitelerin İnşaat Mühendisliği Bölümünden mezun, Üstyapı Projeleri konusunda en az 5 yıl deneyimli, Proje Yönetimi, Planlama, Uygulama, Detay konularında deneyimli, Hakediş, mukayeseli keşif, kesin hesap, yaklaşık maliyet konularında tecrübeli İlgili yönetmeliklere hakim, MS Office ve Autocad programlarına hakim, Tercihen AMP veya OSKA Programları kullanabilen, Tercihen ingilizce bilen, Dinamik, sistemli, disiplinli, iletişim becerisi gelişmiş olan, Esnek çalışma saatlerine, yoğun çalışma temposuna uyum sağlayabilen, Ekip çalışmasına yatkın, B sınıfı ehliyet sahibi ve askerlik ile ilişiği olmayan, Seyahat engeli olmayan, Ankara'da ikamet eden/edebilecek"
1201167,Makine Mühendisi,,EMAY ULUSLARARASI MÜHENDİSLİK VE MÜŞAVİRLİK A.Ş,Turkey,TR,Ankara - Çankaya,Other/Undefined,"İş Tanımı Firmamızın, Ankara merkez ofisinde görevlendirilmek üzere, Makine Mühendisi takım arkadaşı aramaktayız. Aranan Nitelikler Üniversitelerin Makine Mühendisliği bölümlerinden mezun, Üstyapı mekanik işlerinde en az 5 yıl deneyimli, Üstyapı-Altyapı mekanik proje çizimi konusunda bilgili,Hakediş, metraj, ataşman, mukayese ve şartname hazırlama konusunda bilgili, İyi derecede MS Office, Autocad programlarını bilen,Tercihen Revit programını kullanabilen, AMP keşif, metraj paket programını kullanabilen, Tercihen İngilizce bilen,Dinamik, sistemli,disiplinli,iletişim becerisi gelişmiş olan, Esnek çalışma saatlerine , yoğun çalışma temposuna uyum sağlayabilen, Erkek adaylar için askerlik görevini tamamlamış, B sınıfı ehliyeti olan, Seyahat engeli olmayan"
1201152,Makine Mühendisi- İzmir,,FORTES MÜHENDİSLİK,Turkey,TR,İzmir,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.sıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Türkiye çapında faaliyet gösteren Türkiye çapında 32 şubesi bulunan Doğalgaz sektöründe lider firmamızın İzmir şubesinde görevlendirilmek üzere Makine Mühendisi alınacaktır. -Erkek adaylar için askerliğini yapmış, -B sınıfı ehliyete sahip, Aktif araba kullanabilen (bu kriter çok önemli) -Yeni mezun veya tecrübesiz, -Doğalgaz sektöründe kariyer hedefleyen, -Sahada ön keşif ve proje çizimi yapabilecek, -Dinamik çalışkan, -İzmir de ikamet eden ç alışma arkadaşı aramaktayız"
1201071,Makine Mühendisi,,SEZGÜL  MÜHENDİSLİK,Turkey,TR,İstanbul Avrupa Yakası,Other/Undefined,"İş Tanımı Sezgül Mühendislik 25 yılı aşkın süredir ısıtma ve buhar sistemlerinde mühendislik, taahhüt, yetkili servis hizmeti vermektedir. Şirketimizin İstanbul-Seyrantepe’deki ofisinde Pazarlama-Satış bölümünde çalışacak ısıtma sistemleri ve buhar kazanı konusuna hakim Makina Mühendisi takım arkadaşı aramaktayız. Aranan Nitelikler Isıtma sistemlerini iyi bilen ve tecrübesi olan Tercihen Buhar kazanı ve Isıtma sistemlerinde bilgili ve tecrübeli Mevcut müşterilerle çalışmayı devam ettirecek, yeni müşteriler ve satışlar oluşturabilecek, Sözleşme imzalatma ve işi yürütme ve takip etmekten sorumlu, Satış ve pazarlama alanında tecrübeli Şartname ve mevzuatlara göre değerlendirme yaparak raporlayabilecek, MC Office programlarını iyi düzeyde kullanabilen, Kendine güveni ve ikna kabiliyeti yüksek, Prezentabl, güleryüzlü ve enerjik, Planlama ve organizasyon yeteneğine sahip, Satıcı, müşteri ve firma ile iletişim şirket amaçlarını ve hedeflerini yakalayacak, Aktif araç kullanabilen, askerlik hizmetini tamamlamış Tercihen Kağıthane ve yakınlarında ikamet eden"
1107451,Gıda Mühendisi,,Bağdat Baharat,Turkey,TR,K.Maraş,Other/Undefined,"İş Tanımı GIDA MÜHENDİSİ ARANIYOR. MARAŞ / TÜRKOĞLU KAHRAMANMARAŞ TÜRKOĞLUNDA BULUNAN BAHARAT FABRİKAMIZDA ÇALIŞACAK GIDA MÜHENDİSİ ARANIYOR. Aranan Nitelikler FABRİKAYI SEVK VE İDARE EDEBİLECEK TECRÜBELİ , İŞİNİ SEVEREK YAPABİLECEK, YETENEKLİ GIDA MÜHENDİSİ ALINACAKTIR."
1202109,DEPO SORUMLUSU - İZMİR,,FORTES MÜHENDİSLİK,Turkey,TR,İzmir,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır. Türkiye'nin 18 şehrinde 32 şubesi ile deneyimli personeliyle müşterilerine ilkeli, kaliteli ve hesaplı ısıtma çözümleri hizmeti vermekte olan Fortes Mühendislik olarak DEPO SORUMLUSU olarak görev yapacak çalışma arkadaşı aramaktayız. Aranan Nitelikler Askerlik görevini tamamlamış, Sürücü Belgesi olan ve aktif araç kullanabilen, Tercihen Doğalgazlı Isıtma Sistemleri konusunda tecrübeli veya yetiştirilmek üzere, Makine mühendisliği,Enerji sistemleri mühendisliği bölümlerinden mezun Dairede yapılmış Tesisatı Projelendirebilecek  Tekniker & Çizimci alınacaktır. Doğalgaz işleri yaptığımız daire, dükkan, fabrika vb. gibi her türlü mahalin gaz şartnamelerine uygun şekilde Proje Departmanımızda ki mühendislerimizin sorumluluğu altında çizim programıyla proje çizebilecek tekniker, çizimci takım arkadaşları aranmaktadır. Yeni mezun yada tecrübesiz Fakat Meslek Yüksek Okulu Doğalgaz, Isıtma-Soğutma-Klima Bölümlerinden mezun, kendini kanıtlamak isteyen ve hedefi olan arkadaşlara ise yetiştirilmek üzere gerekli eğitim bünyemizde verilecektir.Doğalgaz sektöründe satış konusunda deneyimli yada yetiştirilmek üzere, İZMİR  de İkamet eden personeller."
1202108,Satış Temsilcisi - İZMİR,,FORTES MÜHENDİSLİK,Turkey,TR,İzmir - Güzelbahçe,Other/Undefined,"İş Tanımı Fortes Grup; Fortes Mühensilik, Formec Mekanik, Forsel Elektrik, Fortes İnşaat ve Verimli Enerji Sistemleri’nin (VES) yer aldığı şirketler grubudur. Fortes Mühendislik; 2006 yılından bu yana iklimlendirme sektöründe faaliyettedir. Sektördeki gelişim ve değişimin öncüsü olarak kurumsal yapısını inovasyonel bakış ile özdeştirmiştir. Gelişime yönelik yatırımları ve güçlü altyapısıyla, Türkiye’nin 7 bölgesine yayılmış 58 şubesi,1300’ü aşkın personeli ve alanında uzman 212 Mühendis kadrosu ile beklentilerin üstünde hizmet üretmektedir. Sahip olduğu insan kaynağının deneyimi ve bilgisi; projelerin başarılı bir şekilde tamamlanmasını, müşteri beklentilerinin ve memnuniyetinin karşılanmasını sağlamaktadır. Müşterileri ile birebir iletişime geçerek, beklentileri ve ihtiyaçları analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes Mühendislik; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendirmektedir. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturmaktadır. Bugün, ısıtma sektörünün lider firması olan Fortes Mühendislik, verdiği geniş yelpazedeki hizmet ağıyla 2 Milyonun üzerinde mutlu müşteriye ulaşmanın gururunu yaşamaktadır. Aranan Nitelikler Doğalgaz yada benzeri sektörlerde çalışmış, yetiştirilmek üzere Tercihen MYO Doğalgaz, Tesisat, İklimlendirme, Isıtma bölümlerinden mezun, İnsan ilişkileri yüksek, enerjik, özverili, çalışkan, disiplinli ve uyumlu, Yüksek tempoda ve yoğun çalışma yapabilecek, Tercihen tesisat ve ısıtma cihazları ile ilgili teknik donanıma sahip, B sürücü ehliyetine sahip aktif araç kullanabilen, İzmir'de ikamet eden çalışma arkadaşı aramaktayız."
1201983,Satış Temsilcisi - Tekirdağ,,FORTES MÜHENDİSLİK,Turkey,TR,Tekirdağ,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Tercihen Doğalgaz sektöründe çalışmış Doğalgaz sektöründe satış konusunda deneyimli yada yetiştirilmek üzere En az Lise Mezunu İnsan ilişkileri yüksek B sürücü ehliyetine sahip aktif araç kullanabilen Tekirdağ'da ikamet eden ,çalışma arkadaşları aramaktayız."
1201299,Doğalgaz Teknisyeni - Edremit,,FORTES MÜHENDİSLİK,Turkey,TR,Balıkesir - Edremit,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır. Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Doğalgaz  yada benzeri sektörlerde çalışmış, * Tercihen MYO Doğalgaz, Tesisat, İklimlendirme, Isıtma bölümlerinden mezun, * İnsan ilişkileri yüksek, enerjik, özverili, çalışkan, disiplinli ve uyumlu, * Yüksek tempoda ve yoğun çalışma yapabilecek, * Tercihen tesisat ve ısıtma cihazları ile ilgili teknik donanıma sahip, * B sürücü ehliyetine sahip aktif araç kullanabilen, * Erkek adaylar için Askerlik görevini tamamlamış, * Esnek çalışma saatlerine uyum sağlayacak, * Edremit çevrsinde ikamet eden, çalışma arkadaşı aramaktayız."
1201291,DEPO SORUMLUSU - BALIKESİR/EDREMİT,,FORTES MÜHENDİSLİK,Turkey,TR,Balıkesir,Other/Undefined,"İş Tanımı Fortes Grup; Fortes Mühensilik, Formec Mekanik, Forsel Elektrik, Fortes İnşaat ve Verimli Enerji Sistemleri’nin (VES) yer aldığı şirketler grubudur.Fortes Mühendislik; 2006 yılından bu yana iklimlendirme sektöründe faaliyettedir. Sektördeki gelişim ve değişimin öncüsü olarak kurumsal yapısını inovasyonel bakış ile özdeştirmiştir.Gelişime yönelik yatırımları ve güçlü altyapısıyla, Türkiye’nin 7 bölgesine yayılmış 23 şubesi,500’ü aşkın personeli ve alanında uzman 212 Mühendis kadrosu ile beklentilerin üstünde hizmet üretmektedir. Sahip olduğu insan kaynağının deneyimi ve bilgisi; projelerin başarılı bir şekilde tamamlanmasını, müşteri beklentilerinin ve memnuniyetinin karşılanmasını sağlamaktadır.Müşterileri ile birebir iletişime geçerek, beklentileri ve ihtiyaçları analiz eden ve buna göre ısıtma ötesi çözümler geliştirenFortes Mühendislik; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendirmektedir. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturmaktadır.Bugün, ısıtma sektörünün lider firması olan Fortes Mühendislik, verdiği geniş yelpazedeki hizmet ağıyla 2 Milyonun üzerinde mutlu müşteriye ulaşmanın gururunu yaşamaktadır. Aranan Nitelikler Tercihen Doğalgaz sektöründe çalışmış, En az Lise Mezunu,İnsan ilişkileri yüksek, Askerlik ile ilişiği bulunmayan B sürücü ehliyetine sahip aktif araç kullanabilen, Askerlik ile ilişiği bulunmayanMalzeme bilgisi olan Balıkesir  Edremit'te ikamet eden çalışma arkadaşları arıyoruz."
1199837,Elektrik Elektronik Mühendisi,,EMAY ULUSLARARASI MÜHENDİSLİK VE MÜŞAVİRLİK A.Ş,Turkey,TR,K.Maraş,Other/Undefined,"İş Tanımı Firmamızın, Malatya ve Kahramanmaraş illerindeki danışmanlığını yaptığımız işlerde görevlendirilmek üzere, Elektik/ Elektronik Mühendisi takım arkadaşı aramaktayız. Aranan Nitelikler Üniversitelerin Elektrik Mühendisliği veya Elektrik/ Elektronik Mühendisliği bölümlerinden mezun, Üstyapı elektrik işlerinde en az 3 yıl deneyimli, Hakediş, metraj, ataşman hazırlama konusunda bilgili,İyi derecede MS Office, Autocad programlarını bilen, Dinamik, sistemli,disiplinli,iletişim becerisi gelişmiş olan, Esnek çalışma saatlerine , yoğun çalışma temposuna uyum sağlayabilen, Erkek adaylar için askerlik görevini tamamlamış, B sınıfı ehliyeti olan, Seyahat engeli olmayan,"
1201156,Doğalgaz Teknisyeni - Muğla Milas,,FORTES MÜHENDİSLİK,Turkey,TR,Muğla - Milas,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır. Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler * Doğalgaz sektöründe yetiştirilmek üzere, tecrübeli-tecrübesiz, * Tercihen MYO Doğalgaz, Tesisat, İklimlendirme, Isıtma bölümlerinden mezun, * İnsan ilişkileri yüksek, enerjik, özverili, çalışkan, disiplinli ve uyumlu, * Yüksek tempoda ve yoğun çalışma yapabilecek, * Tercihen tesisat ve ısıtma cihazları ile ilgili teknik donanıma sahip, * B sürücü ehliyetine sahip aktif araç kullanabilen, * Erkek adaylar için askerlik görevini tamamlamış, * Esnek çalışma saatlerine uyum sağlayacak, * MUĞLA MİLAS ve çevresinde ikamet eden , çalışma arkadaşı aramaktayız."
1200702,Gaz Açım Personeli-Tekirdağ,,FORTES MÜHENDİSLİK,Turkey,TR,Türkiye,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Türkiye çapında faaliyet gösteren Doğalgaz sektörün de lider firmamıza görevlendirilmek üzere Makine Mühendiisliği-Enerji Mühendisliği bölümlerinden mezun Gaz Açım personeli alınacaktır. •İnsan ilişkileri yüksek, enerjik, özverili, çalışkan, disiplinli ve uyumlu, •B sürücü ehliyetine sahip aktif araç kullanabilen •Askerlikle ilişiği olmayan •Seyahat engeli bulunmayan •Tekirdağ'da ikamet eden •Gaz açım belgesi olan"
1200648,Satış Temsilcisi - ÜNYE,,FORTES MÜHENDİSLİK,Turkey,TR,Ordu - Ünye,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır. 18 ilde 32 şubesi bulunan 100’ün üzerindeki satış personeliyle müşterilerine hizmet vermektedir.2014 yılında yapmış olduğu “Verimli Enerji Sistemleri” açılımı ile hizmet çeşitliliğinde ciddi bir atağa kalkmayı hedeflemektedir. Kaskad kazan sistemleri ve Yenilenebilir enerji sistemleri ile ilgili olarak yapılanmasının tamamlayan firma, kurulumu tamamlanan Verimli Enerji Departmanı ile müşterilerine yenilikçi, verimli ve optimum çözümlerinde önce teknik olarak uygunluk arayan bir anlayışa sahip olan firma, mühendislik anlayışına uymayan hiç bir projenin altına imza atmayarak bu konudaki kararlılığını göstermektedir. Aranan Nitelikler Ünye'de ikamet eden Doğalgaz sektöründe satış konusunda deneyimli yada yetiştirilmek üzere, En az Lise Mezunu İnsan ilişkileri yüksek B sürücü ehliyetine sahip aktif araç kullanabilen Tercihen Doğalgaz sektöründe çalışmış çalışma arkadaşları aramaktayız."
1202214,Mekanik Bakım Elemanı,,Apleona Tesis Yönetim Hizm. ve Tic.Ltd.Şti.,Turkey,TR,İstanbul Anadolu Yakası,Other/Undefined,"İş Tanımı Tesis Yönetimi ve Teknik İşletme - Bakım hizmetleri sunduğumuz, İstanbul Anadolu Yakasında bulunan endüstriyel tesisin birimlerinde bulunan ve sözleşmelerde belirtilmiş, bakımı yapılacak tüm ekipman ve cihazların kontrolü ve sürekli çalışır halde tutulmasını sağlayacak ""Mekanik Bakım Teknisyeni"" arayışımız bulunmaktadır. Aranan Nitelikler Endüstri Meslek Lisesi veya Meslek Yüksek Okulu Mekanik bölümlerinden mezun, Endüstriyel tesislerde ısıtma - soğutma ve iklimlendirme sistemleri hakkında genel bilgi sahibi ve bakım ve onarımını yapan, bu konuda uzman ve belge sahibi Bina Mekanik sistemlerine ait arıza bulma ve giderme işlerini yapabilecek, gerektiğinde keşif ve yeni tesisat konusunda çalışma yapabilecek. Mekanik bakım yapacak taşeron firmalara refakat etmesi, iş başlatması, Teklif verilecek projelerde merkez ofis keşif çalışmalarına destek vermesi Benzer pozisyonda deneyimli, Takım çalışması ve iletişim becerilerine sahip, Takipçi, dinamik ve yoğun iş temposuna uyum sağlayabilecek, vardiyalı çalışabilecek, Hizmet sektöründe kariyer hedefi olan, Askerlik hizmetini tamamlamış"
1199079,Mekanik Bakım Teknisyeni,,DoubleTree by Hilton İstanbul Ümraniye Canpark,Turkey,TR,İstanbul Anadolu Yakası,Other/Undefined,"İş Tanımı İstanbul Anadolu yakasına faaliyet gösteren Doubletree By Hilton İstanbul Ümraniye Canpark Otelimiz için aşağıdaki niteliklere uygun ""Mekanik Bakım Teknisyeni"" pozisyonunda takım arkadaşı arayışımız bulunmaktadır. Aranan Nitelikler En az lise mezunu, Tercihen Ustalık Belgesi olan, Vardiyalı sistemde çalışabilecek, Teknik anlamda deneyimli, İnsan ilişkileri kuvvetli, Ekip çalışmasına yatkın, Sıhhi tesisat, ısıtma, soğutma, havalandırma, kazan dairesi ve yangın sistemleri konularında deneyimli, Arızaların takibini sağlayacak, Tercihen otelcilik deneyimi olan"
1202178,Mekanik Teknisyeni,,Point Hotel Taksim,Turkey,TR,İstanbul Avrupa Yakası - Beyoğlu,Other/Undefined,"İş Tanımı Point Hotel Management şirketimize bağlı Point Hotel Taksim otelimizde görevlendirmek üzere, aşağıdaki niteliklere sahip ""Mekanik Teknisyeni"" arayışımız bulunmaktadır. Aranan Nitelikler Meslek lisesi mezunu ya da alanında mesleki bir belgeye sahip olan, Alanında deneyim sahibi, Isıtma, soğutma, iklimlendirme sistemi hakkında bilgili, Sıhhi tesisat bilgisi olan, İş sağlığı ve güvenliği konularında kurallara uyum sağlayabilecek, Vardiyalı olarak çalışabilecek, Güleryüzlü, İnsan ilişkileri kuvvetli, Prezentasyonu düzgün, titiz ve özenli, Ekip çalışmasına yatkın."
1201866,Mekanik Teknikeri,,DEDEMAN HOTELS&RESORTS INTERNATIONAL,Turkey,TR,İstanbul Anadolu Yakası - Ataşehir,Other/Undefined,"İş Tanımı Pozisyon: Mekanik Teknikeri Şirket: DEDEMAN HOTELS&RESORTS INTERNATIONAL DEDEMAN HOTELS&RESORTS INTERNATIONAL olarak, dinamik ve enerjik bir Mekanik Teknikeri arıyoruz. Bu pozisyon, otel ve tatil köylerimizin bakım ve onarım işlemlerini yönetmekten sorumlu olacaktır. Görevler: - Tesislerin mekanik sistemlerinin düzenli bakımını ve onarımını gerçekleştirmek - Arızaları teşhis etmek ve çözümlemek - Bakım ve onarım işlemlerini belirlenen standartlara ve prosedürlere uygun olarak gerçekleştirmek - Mekanik sistemlerin performansını izlemek ve raporlamak - Yeni ekipmanların kurulumunu ve mevcut ekipmanların yükseltmelerini yönetmek Aranan Nitelikler - En az lise mezunu, tercihen Meslek Yüksekokulu veya Üniversite mezunu - Mekanik bakım ve onarım konusunda en az 2 yıl deneyim - Mekanik sistemler ve ekipmanlar hakkında geniş bilgi - Problem çözme ve analitik düşünme yeteneği - İyi iletişim ve takım çalışması becerileri - İş sağlığı ve güvenliği konusunda bilgi sahibi - Esnek çalışma saatlerine uyum sağlayabilme DEDEMAN HOTELS&RESORTS INTERNATIONAL olarak, çalışanlarımıza rekabetçi bir maaş ve kapsamlı bir fayda paketi sunuyoruz. Eğer siz de otelcilik sektöründe kariyer yapmayı hedefliyorsanız ve yukarıdaki niteliklere sahipseniz, sizinle tanışmayı dört gözle bekliyoruz."
